// Airframe: F-16AM RDAF / F-16AM RNLAF / F-16AM RNoAF
// Cockpit Type: F-16AM RNoAF
// Last edited: 25 April 2024 - Cougar

// <command name>   <x>   <y>   <z>   <size>   <snd>   <msbtn>   <wheel>
// Panel order: left to right, top down
// <wheel> : w means wheel , p means this button is invariant to the switch & knobs config options


//////////////////
// LEFT CONSOLE //
//////////////////

// Test
// IFF
SimAuxComUFC                     0.134628    1.451730   -2.280160    25    125    1    w
SimAuxComBackup                  0.134628    1.451730   -2.280160    25    125    2    w
SimIFFMasterInc                  0.381372    1.453957   -2.263363    35    124    1    w
SimIFFMasterDec                  0.381372    1.453957   -2.263363    35    124    2    w
SimIFFCodeSwitchZero             0.249523    1.450910   -2.276259    25    311    1
SimIFFCodeSwitchHold             0.249523    1.450910   -2.276259    25    311    2
SimIFFMode4ReplyInc              0.169896    1.327007   -2.319809    25    115    1
SimIFFMode4ReplyDec              0.169896    1.327007   -2.319809    25    115    2
SimIFFMode4MonitorAud            0.100943    1.327007   -2.319809    25    115    1
SimIFFMode4MonitorOff            0.100943    1.327007   -2.319809    25    115    2
SimIFFBackupM1Digit1Inc          0.345384    1.307571   -2.317857    15    312    1    w
SimIFFBackupM1Digit1Dec          0.345384    1.307571   -2.317857    15    312    2    w
SimIFFBackupM1Digit2Inc          0.305736    1.307571   -2.317857    15    312    1    w
SimIFFBackupM1Digit2Dec          0.305736    1.307571   -2.317857    15    312    2    w
SimIFFBackupM3Digit1Inc          0.266717    1.306281   -2.317857    15    312    1    w
SimIFFBackupM3Digit1Dec          0.266717    1.306281   -2.317857    15    312    2    w
SimIFFBackupM3Digit2Inc          0.227914    1.304755   -2.317857    15    312    1    w
SimIFFBackupM3Digit2Dec          0.227914    1.304755   -2.317857    15    312    2    w
SimIFFEnableInc                  0.422588    1.327007   -2.319809    25    310    1
SimIFFEnableDec                  0.422588    1.327007   -2.319809    25    310    2

// Exterior Lighting (Old Panel - Back Position)
SimExtlMasterDec                                                 0.71705 1.047735 -2.362698    30  115   2

SimExtlMasterInc                                                 0.71705 1.047735 -2.362698    30  115   1

SimFuselageLightInc                                              0.56727 1.159700 -2.353764    30  115   1

SimFuselageLightDec                                              0.56727 1.159700 -2.353764    30  115   2

SimWingLightInc                                                  0.67114 1.163248 -2.352303    30  115   1

SimWingLightDec                                                  0.67114 1.163248 -2.352303    30  115   2

SimLightsFlash                                                   0.75553 1.178091 -2.341300    30  115   1

SimLightsSteady                                                  0.75553 1.178091 -2.341300    30  115   2

SimAntiCollOn                                                    0.84915 1.181653 -2.339894    30  115   1

SimAntiCollOff                                                   0.84915 1.181653 -2.339894    30  115   2

SimStepFormationLightsUp                                         0.841000 1.03800 -2.335000    35  116   1    w

SimStepFormationLightsDown                                       0.841000 1.03800 -2.335000    35  116   2    w

SimStepAARLightsUp                                               0.607000 1.03400 -2.335000    35  116   1    w

SimStepAARLightsDown                                             0.607000 1.03400 -2.335000    35  116   2    w

// Emergency Power Unit (Position 2)
SimEpuUp                        -0.073900    1.625040   -2.236730    30    316    1
SimEpuDown                      -0.073900    1.625040   -2.236730    30    316    2


// Electronic Panel
SimElecReset                                                     -0.09968 1.461158 -2.273787    35  314   1    p

SimMainPowerDec                                                  -0.22915 1.485824 -2.253803    30  310   2

SimMainPowerInc                                                  -0.22915 1.485824 -2.253803    30  310   1

// Electronic Countermeasures Stowage
SimEcmPowerOn                   -0.317831    1.252230   -2.292414    30    310    1
SimEcmPowerOff                  -0.317831    1.252230   -2.292414    30    310    2
SimXMitInc            		-0.259471    1.194958   -2.292414    30    310    1
SimXMitDec            		-0.259471    1.194958   -2.292414    30    310    2
SimECMBit	                -0.19935     1.189789   -2.313719    30    318    1    p
//unused: Ecm Dim Reset         -0.198146    1.264341   -2.305998    30    318    1    p
SimEcmMode1Toggle                     -0.289133    1.102479   -2.298635    30    318    1    p
SimEcmMode2Toggle                     -0.288400    1.044846   -2.298635    30    318    1    p
SimEcmMode3Toggle                     -0.288797    0.996481   -2.319515    30    318    1    p
SimEcmMode4Toggle                     -0.289219    0.943703   -2.329769    30    318    1    p
SimEcmMode5Toggle                     -0.230930    1.102413   -2.301074    30    318    1    p
//unused: Ecm ALT               -0.230211    1.051327   -2.310958    30    318    1    p
//unused: Ecm FRM               -0.231999    0.996647   -2.321081    30    318    1    p
//unused: Ecm SPL               -0.232319    0.942829   -2.332081    30    318    1    p

// Engine/Jet Start
SimEngContSec                                                    -0.66344 1.438661 -2.237188    35  316   2

SimEngContPri                                                    -0.66344 1.438661 -2.237188    35  317   1

SimJfsStartInc                                                   -0.800643    1.398373   -2.233014    30    320    1

SimJfsStartDec                                                   -0.800643    1.398373   -2.233014    30    319    2


// Audio 2
SimILSDown                                                       -0.42391 1.060740 -2.332537    25  116   2 w

SimILSUp                                                         -0.42391 1.060740 -2.332537    25  116   1 w

SimStepIntercomVolumeDown                                        -0.41378 1.216993 -2.241173    30  116   2 w

SimStepIntercomVolumeUp                                          -0.41378 1.216993 -2.241173    30  116   1 w


// Audio 1
SimStepThreatVolumeDown                                          -0.52643 0.960481 -2.334714    25  116   2 w

SimStepThreatVolumeUp                                            -0.52643 0.960481 -2.334714    25  116   1 w

SimAud1Com2Gd                                                    -0.53294 1.141343 -2.302318    35  124   1 w

SimAud1Com2Sql                                                   -0.53294 1.141343 -2.302318    35  124   2 w

SimAud1Com1Gd                                                    -0.53759 1.236769 -2.285124    35  124   1 w

SimAud1Com1Sql                                                   -0.53759 1.236769 -2.285124    35  124   2 w

SimStepMissileVolumeDown                                         -0.65934 0.964732 -2.332133    30  116   2 w

SimStepMissileVolumeUp                                           -0.65934 0.964732 -2.332133    30  116   1 w

SimStepComm2VolumeDown                                           -0.65185 1.144972 -2.292937    30  116   2 w

SimStepComm2VolumeUp                                             -0.65185 1.144972 -2.292937    30  116   1 w

SimStepComm1VolumeDown                                           -0.65083 1.236290 -2.276852    30  116   2 w

SimStepComm1VolumeUp                                             -0.65083 1.236290 -2.276852    30  116   1 w


// UHF Radio / Have Quick - F-16 MLU Type
SimDecRadioChannel                                               -1.01555 0.946824 -2.302454    30  125   2 w

SimCycleRadioChannel                                             -1.01555 0.946824 -2.302454    30  125   1 w

SimBupUhfFuncDec                                                 -0.76376 1.225099 -2.270362    35  124   2 w

SimBupUhfFuncInc                                                 -0.76376 1.225099 -2.270362    35  124   1 w

SimBupUhfModeDec                                                 -0.76668 0.985494 -2.320833    35  124   2 w

SimBupUhfModeInc                                                 -0.76668 0.985494 -2.320833    35  124   1 w

SimBupUhfFreq1Dec                                                -0.86039 1.265808 -2.254437    25  125   2 w

SimBupUhfFreq1Inc                                                -0.86039 1.265808 -2.254437    25  125   1 w

SimBupUhfFreq2Dec                                                -0.86148 1.178249 -2.271718    25  125   2 w

SimBupUhfFreq2Inc                                                -0.86148 1.178249 -2.271718    25  125   1 w

SimBupUhfFreq3Dec                                                -0.86170 1.111004 -2.285039    25  125   2 w

SimBupUhfFreq3Inc                                                -0.86170 1.111004 -2.285039    25  125   1 w

SimBupUhfFreq4Dec                                                -0.86259 1.039439 -2.299164    25  125   2 w

SimBupUhfFreq4Inc                                                -0.86259 1.039439 -2.299164    25  125   1 w

SimBupUhfFreq5Dec                                                -0.86394 0.966156 -2.313594    25  125   2 w

SimBupUhfFreq5Inc                                                -0.86394 0.966156 -2.313594    25  125   1 w

OTWBalanceIVCvsAIDown                                            -0.77355 1.103369 -2.295314    30  116   2 w

OTWBalanceIVCvsAIUp                                              -0.77355 1.103369 -2.295314    30  116   1 w


// Manual Pitch Override
SimMPOToggle                    -0.993883    1.439997   -2.209807    35    115    1
SimMPOToggle                    -0.993883    1.439997   -2.209807    35    115    2


// Other
SimThrottleIdleDetent           -0.529767    1.350808   -1.740250    60    314    1    p
SimSlapSwitch                   -0.613260    1.381623   -1.645292    20    314    1    p
AFCanopyLockToggle              -1.189000    1.169000   -1.535000    30    322    1    p
AFCanopyInc                     -1.133543    1.336160   -1.610083    40    115    1
AFCanopyDec                     -1.133543    1.336160   -1.610083    40    115    2



//////////////////////
// LEFT AUX CONSOLE //
//////////////////////

// Landing Gear
SimEmergencyJettison            -1.756263    1.174065   -1.598289    40    123    1    p
SimHookUp                       -1.825202    0.913208   -1.614659    32    310    1
SimHookDown                     -1.825202    0.913208   -1.614659    32    310    2
SimGndJettOn                    -1.639812    1.300973   -1.679241    35    311    1
SimGndJettOff                   -1.639812    1.300973   -1.679241    35    311    2
SimBrakeChannelUp               -1.653715    1.221734   -1.691862    32    115    1
SimBrakeChannelDown             -1.653715    1.221734   -1.691862    32    115    2
SimParkingBrakeInc              -1.667836    1.139554   -1.706791    40    319    1
SimParkingBrakeDec              -1.667836    1.139554   -1.706791    40    320    2
AFGearUp                        -1.427759    0.848029   -1.700582    50    118    1
AFGearDown                      -1.427759    0.848029   -1.700582    50    119    2
AFEmergencyGearHandleUnlock     -1.626493    0.998919   -1.820929    15    322    1    p
SimCATI                         -1.527941    1.342032   -1.785147    35    115    1
SimCATIII                       -1.527941    1.342032   -1.785147    35    115    2
SimSilenceHorn                  -1.547171    1.217163   -1.807190    35    314    1    p
SimLandingLightInc              -1.568268    1.113128   -1.820866    40    115    1
SimLandingLightDec              -1.568268    1.113128   -1.820866    40    115    2

// Alternate Gear Down Control
AFAlternateGear                 -1.173515    1.583277   -2.033915    40    321    1    p
AFAlternateGearReset            -1.173515    1.583277   -2.033915    40    314    2    p


// Threat Warning Auxiliary
SimRwrPower                                                      -1.43235 0.959563 -2.024583    20  318   2    p

SimRwrPower                                                      -1.43235 0.959563 -2.024583    20  318   1    p


// Chaff / Flare - MLU Type
SimEWSChaffPower                                                 -1.38705 1.274897 -1.965180    20  318   1    p

SimEWSFlarePower                                                 -1.39653 1.210455 -1.977074    20  318   1    p

SimEWSO1Power                                                    -1.40594 1.146532 -1.988873    20  318   1    p

SimEWSO2Power                                                    -1.41543 1.082013 -2.000782    20  318   1    p

SimEWSMwsOn                                                      -1.31587 1.281904 -2.040599    20  310   1

SimEWSMwsOff                                                     -1.31587 1.281904 -2.040599    20  310   2

SimEWSJammerOn                                                   -1.32533 1.217594 -2.052470    20  310   1

SimEWSJammerOff                                                  -1.32533 1.217594 -2.052470    20  310   2

SimEWSRWROn                                                      -1.33500 1.151916 -2.064593    20  310   1

SimEWSRWROff                                                     -1.33500 1.151916 -2.064593    20  310   2

SimEWSProgInc                                                    -1.49894 1.001564 -1.937918    20  318   1    p

SimEWSProgDec                                                    -1.47600 1.002707 -1.962401    20  318   1    p

SimEwsJett                                                       -1.42648 1.020973 -2.010451    20  311   1    p

SimEwsJettOff                                                    -1.42648 1.020973 -2.010451    20  311   2

SimEWSPGMInc                                                     -1.35698 0.982157 -2.099418    40  124   1 w

SimEWSPGMDec                                                     -1.35698 0.982157 -2.099418    40  124   2 w


// Helm Mount Display
SimHmsSymWheelDn                                                 -1.25981 1.086481 -2.168007    40  116   2 w

SimHmsSymWheelUp                                                 -1.25981 1.086481 -2.168007    40  116   1 w

SimRFSwitchDown                                                  -1.27336 0.994354 -2.185011    40  310   2

SimRFSwitchUp                                                    -1.27336 0.994354 -2.185011    40  310   1



////////////////////
// CENTER CONSOLE //
////////////////////

// Misc Armament
SimRightAPDec                                                    -1.96698 0.979293 -1.479837    35  319   2

SimRightAPInc                                                    -1.96698 0.979293 -1.479837    35  319   1

SimLeftAPDec                                                     -1.96492 0.884721 -1.481141    35  311   2

SimLeftAPInc                                                     -1.96492 0.884721 -1.481141    35  311   1

SimMasterArmDown                                                 -2.02539 0.889384 -1.301323    40  311   2

SimMasterArmUp                                                   -2.02539 0.889384 -1.301323    40  311   1

SimLaserArmOff                                                   -2.07487 0.915706 -1.145893    40  310   2

SimLaserArmOn                                                    -2.07487 0.915706 -1.145893    40  310   1

SimPickle                                                        -2.03518 0.862443 -1.207594    30  313   1    p

AFDragChute                                                      -2.10569 0.853684 -1.038843    30  316   1    p

SimAVTRSwitchDown                                                -1.99625 0.938352 -1.393178    40  115   2

SimAVTRSwitchUp                                                  -1.99625 0.938352 -1.393178    40  115   1


// Left Eyebrow
SimICPFAck                                                       -1.88679 0.909291 -0.866962    35  122   1    p

ExtinguishMasterCaution                                          -1.99139 0.702340 -0.669494    60  127   1    p


// Threat Warning Prime
SimRWRSetPriority                                                -2.33308 0.760398 -0.932674    20  318   1    p

SimRWRSetTargetSep                                               -2.33304 0.716263 -0.932673    20  318   1    p

SimRWRSetUnknowns                                                -2.33300 0.672128 -0.932674    20  318   1    p

SimRWRHandoff                                                    -2.34653 0.640994 -0.888703    20  318   1    p


// Radar Warning Receiver
SimRWRBrightnessDown                                             -2.39415 0.577800 -0.728404    30  116   2 w

SimRWRBrightnessUp                                               -2.39415 0.577800 -0.728404    30  116   1 w


// Left MFD
SimRadarGainUp                  -2.311958    0.768599   -1.061829    10    126    1    p
SimRadarGainDown                -2.305365    0.768711   -1.082840    10    126    1    p
SimCBEOSB_BRTUP_L               -2.221328    0.769920   -1.347882    10    126    1    p
SimCBEOSB_BRTDOWN_L             -2.211044    0.769960   -1.377183    10    126    1    p
SimCBEOSB_1L                    -2.329097    0.660677   -1.023423    20    126    1    p
SimCBEOSB_2L                    -2.329098    0.612263   -1.023440    20    126    1    p
SimCBEOSB_3L                    -2.329099    0.563837   -1.023448    20    126    1    p
SimCBEOSB_4L                    -2.329100    0.514575   -1.023459    20    126    1    p
SimCBEOSB_5L                    -2.329102    0.464454   -1.023474    20    126    1    p
SimCBEOSB_6L                    -2.297115    0.363009   -1.125581    20    126    1    p
SimCBEOSB_7L                    -2.282624    0.362939   -1.171780    20    126    1    p
SimCBEOSB_8L                    -2.268139    0.362957   -1.217976    20    126    1    p
SimCBEOSB_9L                    -2.253422    0.362975   -1.264980    20    126    1    p
SimCBEOSB_10L                   -2.238420    0.362989   -1.312800    20    126    1    p
SimCBEOSB_11L                   -2.206613    0.464566   -1.414333    20    126    1    p
SimCBEOSB_12L                   -2.206612    0.514686   -1.414318    20    126    1    p
SimCBEOSB_13L                   -2.206610    0.563947   -1.414303    20    126    1    p
SimCBEOSB_14L                   -2.206609    0.612369   -1.414285    20    126    1    p
SimCBEOSB_15L                   -2.206608    0.660788   -1.414275    20    126    1    p
SimCBEOSB_16L                   -2.238427    0.770142   -1.312714    20    126    1    p
SimCBEOSB_17L                   -2.253427    0.770139   -1.264871    20    126    1    p
SimCBEOSB_18L                   -2.268145    0.770127   -1.217866    20    126    1    p
SimCBEOSB_19L                   -2.282630    0.770114   -1.171675    20    126    1    p
SimCBEOSB_20L                   -2.297104    0.770102   -1.125468    20    126    1    p


// ICP
SimRetDn                                                         -1.58091 -0.220739 -0.538567    20  116   1 w

SimRetUp                                                         -1.58091 -0.220739 -0.538567    20  116   2 w

SimRetDn                                                         -1.57775 -0.218496 -0.570337    20  116   1 w

SimRetUp                                                         -1.57775 -0.218496 -0.570337    20  116   2 w

SimRetDn                                                         -1.57439 -0.218249 -0.605102    20  116   1 w

SimRetUp                                                         -1.57439 -0.218249 -0.605102    20  116   2 w

SimSymWheelDn                                                    -1.57408 0.213653 -0.537071    20  116   2 w

SimSymWheelUp                                                    -1.57408 0.213653 -0.537071    20  116   1 w

SimSymWheelDn                                                    -1.57110 0.212825 -0.568341    20  116   2 w

SimSymWheelUp                                                    -1.57110 0.212825 -0.568341    20  116   1 w

SimSymWheelDn                                                    -1.57555 0.212250 -0.595879    20  116   2 w

SimSymWheelUp                                                    -1.57555 0.212250 -0.595879    20  116   1 w

SimWarnReset                                                     -1.59575 -0.051693 -0.787472    17  115   2    p

SimDriftCO                                                       -1.59495 -0.051693 -0.746569    17  121   1    p

SimICPDEDSEQ                                                     -1.59839 0.007318 -0.771140    15  120   1    p

SimICPResetDED                                                   -1.59839 0.079280 -0.771140    15  120   1    p

SimICPDEDDOWN                                                    -1.59665 0.048998 -0.810492    15  120   1    p

SimICPDEDUP                                                      -1.59753 0.047401 -0.729133    15  120   1    p

SimICPPrevious                                                   -1.59043 0.148462 -0.781902    16  126   1    p

SimICPNext                                                       -1.59250 0.146393 -0.750834    16  126   1    p

SimICPZERO                                                       -1.59140 -0.050119 -0.695342    30  122   1    p

SimICPNINE                                                       -1.59167 0.014390 -0.694898    30  122   1    p

SimICPEIGHT                                                      -1.59194 0.078889 -0.694453    30  122   1    p

SimICPMark                                                       -1.59220 0.142616 -0.694015    30  122   1    p

SimICPEnter                                                      -1.58259 -0.061543 -0.629681    30  122   1    p

SimICPSIX                                                        -1.59504 0.013928 -0.629703    30  122   1    p

SimICPCrus                                                       -1.59530 0.078428 -0.629258    30  122   1    p

SimICPStpt                                                       -1.59557 0.142159 -0.628820    30  122   1    p

SimICPCLEAR                                                      -1.59810 -0.062040 -0.564293    30  122   1    p

SimICPTHREE                                                      -1.59850 0.012089 -0.566114    30  122   1    p

SimICPALOW                                                       -1.59871 0.077964 -0.566932    30  122   1    p

SimICPTILS                                                       -1.59898 0.141691 -0.566493    30  122   1    p

SimICPAG                                                         -1.57998 -0.165485 -0.493774    30  122   1    p

SimICPAA                                                         -1.57998 -0.100774 -0.493535    30  122   1    p

SimICPLIST                                                       -1.57998 -0.035256 -0.493310    30  122   1    p

SimICPIFF                                                        -1.57998 0.029055 -0.493093    30  122   1    p

SimICPCom2                                                       -1.57998 0.094972 -0.492858    30  122   1    p

SimICPCom1                                                       -1.57998 0.159771 -0.492633    30  122   1    p

SimFlirLevelDown                                                 -1.59555 -0.152055 -0.662454    30  122   1    p

SimFlirLevelUp                                                   -1.59669 -0.152055 -0.631092    30  122   1    p

SimSetWX                                                         -1.59220 -0.151201 -0.574717    30  122   1    p

SimBrtWheelDn                                                    -1.57571 0.216435 -0.714358    20  116   2 w

SimBrtWheelUp                                                    -1.57571 0.216435 -0.714358    20  116   1 w

SimBrtWheelDn                                                    -1.58016 0.215860 -0.741896    20  116   2 w

SimBrtWheelUp                                                    -1.58016 0.215860 -0.741896    20  116   1 w

SimBrtWheelDn                                                    -1.57869 0.217263 -0.683088    20  116   2 w

SimBrtWheelUp                                                    -1.57869 0.217263 -0.683088    20  116   1 w


// Altimeter
SimAltPressDec                                                   -1.95888 -0.043845 -1.364645    30  116   2 w

SimAltPressInc                                                   -1.95888 -0.043845 -1.364645    30  116   1 w


// Instrument Mode
SimStepHSIMode                                                   -1.59238 -0.001087 -1.880925    40  318   1    p


// Horizontal Situation Indicator
SimHsiCourseDec                                                  -1.60580 -0.095648 -1.867006    35  116   2 w

SimHsiCourseInc                                                  -1.60580 -0.095648 -1.867006    35  116   1 w

SimHsiHeadingDec                                                 -1.60580 0.094377 -1.867006    35  116   2 w

SimHsiHeadingInc                                                 -1.60580 0.094377 -1.867006    35  116   1 w


// Fuel Quantity Selector
SimFuelTransWing                                                 -1.58964 -0.227714 -1.912819    35  311   2

SimFuelTransNorm                                                 -1.58964 -0.227714 -1.912819    35  311   1

SimDecFuelSwitch                                                 -1.69237 -0.229368 -1.800709    40  124   2 w

SimIncFuelSwitch                                                 -1.69237 -0.229368 -1.800709    40  124   1 w


// Right MFD
SimRadarGainUp                  -2.312181   -0.355786   -1.061721    10    126    1    p
SimRadarGainDown                -2.305587   -0.355674   -1.082732    10    126    1    p
SimCBEOSB_BRTUP_R               -2.220160   -0.360280   -1.348244    10    126    1    p
SimCBEOSB_BRTDOWN_R             -2.211044   -0.361200   -1.377183    10    126    1    p
SimCBEOSB_1R                    -2.329305   -0.463787   -1.023315    20    126    1    p
SimCBEOSB_2R                    -2.329307   -0.512202   -1.023332    20    126    1    p
SimCBEOSB_3R                    -2.329307   -0.560628   -1.023332    20    126    1    p
SimCBEOSB_4R                    -2.329308   -0.609890   -1.023332    20    126    1    p
SimCBEOSB_5R                    -2.329310   -0.660011   -1.023332    20    126    1    p
SimCBEOSB_6R                    -2.297323   -0.761457   -1.125474    20    126    1    p
SimCBEOSB_7R                    -2.282847   -0.761450   -1.171673    20    126    1    p
SimCBEOSB_8R                    -2.268363   -0.761432   -1.217868    20    126    1    p
SimCBEOSB_9R                    -2.253645   -0.761414   -1.264873    20    126    1    p
SimCBEOSB_10R                   -2.238643   -0.761400   -1.312692    20    126    1    p
SimCBEOSB_11R                   -2.206821   -0.659900   -1.414225    20    126    1    p
SimCBEOSB_12R                   -2.206819   -0.609779   -1.414225    20    126    1    p
SimCBEOSB_13R                   -2.206818   -0.560518   -1.414225    20    126    1    p
SimCBEOSB_14R                   -2.206816   -0.512096   -1.414225    20    126    1    p
SimCBEOSB_15R                   -2.206815   -0.463677   -1.414225    20    126    1    p
SimCBEOSB_16R                   -2.238632   -0.354308   -1.312606    20    126    1    p
SimCBEOSB_17R                   -2.253634   -0.354322   -1.264763    20    126    1    p
SimCBEOSB_18R                   -2.268352   -0.354335   -1.217758    20    126    1    p
SimCBEOSB_19R                   -2.282836   -0.354349   -1.171567    20    126    1    p
SimCBEOSB_20R                   -2.297311   -0.354362   -1.125361    20    126    1    p


// Ejection seat (JanHas Seat)
SimSeatOn                       -1.18045     0.781318   -2.094237    45    315    2    
SimSeatOff                      -1.18045     0.781318   -2.094237    45    315    1  
SimEject                        -1.189287   -0.009907   -1.766977    40    117    1    p
SimEject                        -1.188647    0.063924   -1.770685    40    117    1    p
SimEject                        -1.188647   -0.083738   -1.770684    40    117    1    p



///////////////////
// RIGHT CONSOLE //
///////////////////

// Sensor Power Management
SimLeftHptOn                    -1.076382   -1.231134   -2.280512    30    311    1
SimLeftHptOff                   -1.076382   -1.231134   -2.280512    30    311    2
SimRightHptOn                   -1.072243   -1.319131   -2.265504    30    311    1
SimRightHptOff                  -1.072243   -1.319131   -2.265504    30    311    2
SimFCROn                        -1.072497   -1.407114   -2.250420    30    311    1
SimFCROff                       -1.072497   -1.407114   -2.250420    30    311    2
SimRALTUp                       -1.074519   -1.491770   -2.238710    30    311    1
SimRALTDown                     -1.074519   -1.491770   -2.238710    30    311    2

// Nuclear Consent
//unused: Nuke Up               -0.905529   -1.637395   -2.218166    30    317    1
//unused: Nuke Down             -0.905529   -1.637395   -2.218166    30    316    2
//unused: Plain Crad1           -0.741536   -1.661489   -2.223389    30    115    1
//unused: Plain Crad2           -0.741536   -1.661489   -2.223389    30    115    2

// HUD Remote Control
SimHUDScalesUp                  -0.978185   -1.230068   -2.284581    30    115    1
SimHUDScalesDown                -0.978185   -1.230068   -2.284581    30    115    2
SimPitchLadderUp                -0.977938   -1.322288   -2.268779    30    115    1
SimPitchLadderDown              -0.977938   -1.322288   -2.268779    30    115    2
SimHUDDEDUp                     -0.976948   -1.417864   -2.252416    30    115    1
SimHUDDEDDown                   -0.976948   -1.417864   -2.252416    30    115    2
SimReticleSwitchUp              -0.980097   -1.498250   -2.238582    30    310    1
SimReticleSwitchDown            -0.980097   -1.498250   -2.238582    30    310    2
SimHUDVelocityUp                -0.866616   -1.233049   -2.287935    30    115    1
SimHUDVelocityDown              -0.866616   -1.233049   -2.287935    30    115    2
SimHUDAltUp                     -0.869061   -1.322923   -2.272488    30    115    1
SimHUDAltDown                   -0.869061   -1.322923   -2.272488    30    115    2
SimHUDBrightnessUp              -0.870767   -1.414697   -2.256728    30    115    1
SimHUDBrightnessDown            -0.870767   -1.414697   -2.256728    30    115    2
//unused: Test Step Up          -0.867817   -1.506340   -2.241073    30    115    1
//unused: Test Step Down        -0.867817   -1.506340   -2.241073    30    115    2


// Interior Lighting
SimInstrumentLightCCW                                            -0.73610 -1.369348 -2.217520    40  116   2 w

SimInstrumentLightCW                                             -0.73610 -1.369348 -2.217520    40  116   1 w

SimDedBrightnessCCW                                              -0.72813 -1.497475 -2.196361    40  116   2 w

SimDedBrightnessCW                                               -0.72813 -1.497475 -2.196361    40  116   1 w

SimInteriorLightCCW                                              -0.54959 -1.239232 -2.246691    40  116   2 w

SimInteriorLightCW                                               -0.54959 -1.239232 -2.246691    40  116   1 w


// Zeroize/Voice Inhibit
SimVMSOff                                                        -0.41956 -1.024835 -2.338250    30  115   2

SimVMSOn                                                         -0.41956 -1.024835 -2.338250    30  115   1


// Air Condition
SimDecAirSource                                                  -0.29187 -1.484090 -2.265943    40  124   2 w

SimIncAirSource                                                  -0.29187 -1.484090 -2.265943    40  124   1 w

// Antenna Selector
