---- Created by LOD Exporter ----
SimICPAA                                                         -2.02375 -0.361024 -0.688497    15  311   1 
SimICPCom1                                                       -2.02222 -0.384511 -0.713106    15  311   1 
SimICPCom2                                                       -2.01930 -0.391708 -0.754314    15  311   1 
SimICPNav                                                        -2.02375 -0.273003 -0.691564    15  311   1 
SimStepThreatVolumeDown                                          -2.05269 -0.865531 -0.704665    15  116   2 w
SimStepThreatVolumeUp                                            -2.05269 -0.865531 -0.704665    15  116   1 w
SimRWRSetTargetSep                                               -2.02951 -0.597054 -0.767561    15  318   1 
SimFCROff                                                        -2.00680 -0.273003 -0.754889    15  311   2 
SimFCROn                                                         -2.00680 -0.273003 -0.754889    15  311   1 
SimStepComm1VolumeDown                                           -1.26017 -1.104481 -1.966337    15  116   2 w
SimStepComm1VolumeUp                                             -1.26017 -1.104481 -1.966337    15  116   1 w
SimStepComm2VolumeDown                                           -0.91321 -1.362084 -1.932034    15  116   2 w
SimStepComm2VolumeUp                                             -0.91321 -1.362084 -1.932034    15  116   1 w
SimMainPowerDec                                                  -1.49485 -1.363027 -1.868072    15  310   2 
SimMainPowerInc                                                  -1.49485 -1.363027 -1.868072    15  310   1 
AFCanopyLockToggle                                               -1.10330 -1.157259 -0.765183    15  322   1 
SimHookUp                                                        -1.67808 -0.997282 -1.554918    15  310   2 
AFAlternateGear                                                  -1.54386 0.944116 -1.485397    15  118   2 
AFGearUp                                                         -1.54386 0.944116 -1.485397    15  118   1 
SimDecFuelPump                                                   -0.65571 1.082969 -1.978712    15  124   2 
SimIncFuelPump                                                   -0.65571 1.082969 -1.978712    15  124   1 
AFDragChute                                                      -0.60264 1.001593 -2.141977    15  313   1 
SimJfsStartInc                                                     -0.83152 1.106265 -1.978712    15  124   1 
SimJfsStartDec                                               -0.83152 1.106265 -1.978712    15  124   2 
SimHUDBrightnessDown                                             -1.98879 0.445350 -0.755053    15  116   2 w
SimHUDBrightnessUp                                               -1.98879 0.445350 -0.755053    15  116   1 w
SimCBEOSB_BRTDOWN_R                                              -1.98591 0.437275 -0.594484    15  116   2 w
SimCBEOSB_BRTUP_R                                                -1.98591 0.437275 -0.594484    15  116   1 w
SimRFSwitch                                                      -1.95782 0.283686 -0.746819    15  116   2 
SimEmergencyJettison                                             -1.58799 1.245629 -1.829693    15  123   1 
SimRightAPDec                                                    -0.42655 1.300772 -1.978712    15  124   2 
SimRightAPInc                                                    -0.42655 1.300772 -1.978712    15  124   1 
SimLeftAPDec                                                     -0.22630 1.263360 -2.002324    15  124   2 
SimLeftAPInc                                                     -0.22630 1.263360 -2.002324    15  124   1 
SimAntennaSelectDec                                              -1.05528 1.629187 -1.839412    15  316   2 
SimAntennaSelectInc                                              -1.05528 1.629187 -1.839412    15  316   1 
SimAntiIceDec                                                    -1.07850 1.721982 -1.805069    15  316   2 
SimAntiIceInc                                                    -1.07850 1.721982 -1.805069    15  316   1 
SimEWSProgInc                                                    0.02491 1.609889 -1.935097    15  125   1 w
SimEWSProgDec                                                    0.02491 1.609889 -1.935097    15  125   2 w
SimFuelTransWing                                                 -0.20369 1.832086 -1.871614    15  316   2 
SimFuelTransNorm                                                 -0.20369 1.832086 -1.871614    15  317   1 
SimExtFuelTrans                                                  -0.30371 1.623698 -1.915527    15  316   2 
SimExtFuelTrans                                                  -0.30371 1.623698 -1.915527    15  317   1 
SimFuelDump                                                      -0.09559 1.731542 -1.877207    15  316   2 
SimBupUhfFreq1Dec                                                -1.02825 -1.159714 -1.966738    15  125   2 w
SimBupUhfFreq1Inc                                                -1.02825 -1.159714 -1.966738    15  125   1 w
SimBupUhfFreq2Dec                                                -1.06497 -1.216982 -1.941592    15  125   2 w
SimBupUhfFreq2Inc                                                -1.06497 -1.216982 -1.941592    15  125   1 w
SimBupUhfFreq3Dec                                                -1.06497 -1.279808 -1.935613    15  125   2 w
SimBupUhfFreq3Inc                                                -1.06497 -1.279808 -1.935613    15  125   1 w
SimBupUhfFreq4Dec                                                -1.06497 -1.339453 -1.925032    15  125   2 w
SimBupUhfFreq4Inc                                                -1.06497 -1.339453 -1.925032    15  125   1 w
SimBupUhfFreq5Dec                                                -1.06497 -1.397871 -1.925032    15  125   2 w
SimBupUhfFreq5Inc                                                -1.06497 -1.397871 -1.925032    15  125   1 w
SimCycleBandAuxComDigit                                          -0.71036 -1.242971 -1.966738    15  125   2 w
SimCycleBandAuxComDigit                                          -0.71036 -1.242971 -1.966738    15  125   1 w
SimDecLeftAuxComDigit                                            -0.74344 -1.106968 -1.978084    15  125   2 w
SimCycleLeftAuxComDigit                                          -0.74344 -1.106968 -1.978084    15  125   1 w
SimDecCenterAuxComDigit                                          -0.70879 -1.142847 -1.978084    15  125   2 w
SimCycleCenterAuxComDigit                                        -0.70879 -1.142847 -1.978084    15  125   1 w
SimDecRightAuxComDigit                                           -0.67398 -1.108502 -1.978084    15  125   2 w
SimCycleRightAuxComDigit                                         -0.67398 -1.108502 -1.978084    15  125   1 w
ExtinguishMasterCaution                                          -1.57600 -1.276972 -1.903964    15  127   1 
SimAltPressDec                                                   -2.11036 -0.276558 -1.197378    15  116   2 w
SimAltPressInc                                                   -2.11036 -0.276558 -1.197378    15  116   1 w
SimDriftCOOff                                                    -1.75688 0.345070 -2.001980    15  121   2 
SimDriftCOOn                                                     -1.75688 0.345070 -2.001980    15  121   1 
SimLaserArmOff                                                   -2.09854 0.885758 -1.217569    15  310   2 
SimLaserArmOn                                                    -2.09854 0.885758 -1.217569    15  310   1 
SimTACANAATR                                                     -0.71997 -1.357090 -1.901601    15  115   2 w
SimTACANTR                                                       -0.71997 -1.357090 -1.901601    15  115   1 w
SimStepAnticolModeDown                                                    0.65584 -1.682723 -1.976871    15  115   2 
SimStepAnticolModeUp                                                    0.65584 -1.682723 -1.976871    15  115   1 
SimLightsSteady                                                  0.41258 -1.667983 -1.954410    15  115   2 
SimLightsFlash                                                   0.41258 -1.667983 -1.954410    15  115   1 
SimWingLightDec                                                  0.57020 -1.643181 -1.939787    30  115   2 
SimWingLightInc                                                  0.57020 -1.643181 -1.939787    15  115   1 
SimExtlMasterDec                                                  0.40153 -1.871164 -1.914696    30  115   2 
SimExtlMasterInc                                               0.40153 -1.871164 -1.914696    15  115   1 
SimDigitalBUPOff                                                 -1.64530 0.162744 -2.222894    15  311   2 
SimDigitalBUP                                                    -1.64530 0.162744 -2.222894    15  311   1 
SimFLCSReset                                                     -1.77886 -0.357827 -2.030791    15  115   2 
SimFLCSReset                                                     -1.77886 -0.357827 -2.030791    15  115   1 
SimFLTBIT                                                        -1.77760 -0.287159 -2.032326    15  320   2 
SimFLTBIT                                                        -1.77760 -0.287159 -2.032326    15  319   1 
SimOverHeat                                                      -2.19470 -0.765555 -0.976414    15  313   2 
SimOverHeat                                                      -2.19470 -0.765555 -0.976414    15  312   1 
SimObogsBit                                                      -1.22860 1.350950 -1.898029    15  121   2 
SimObogsBit                                                      -1.22860 1.350950 -1.898029    15  115   1 
SimMalIndLights                                                  0.19103 -1.833138 -1.906262    15  313   2 
SimMalIndLights                                                  0.19103 -1.833138 -1.906262    15  312   1 
SimProbeHeatMoveDown                                             -0.86394 -1.714708 -1.846971    15  115   2 
SimProbeHeatMoveUp                                               -0.86394 -1.714708 -1.846971    15  115   1 
SimFlcsPowerTest                                                 -0.81207 1.223542 -1.943383    15  310   2 
SimFlcsPowerTest                                                 -0.81207 1.223542 -1.943383    15  310   1 
SimFCCOff                                                        -1.65008 0.322988 -2.221853    15  310   2 
SimFCCOn                                                         -1.65008 0.322988 -2.221853    15  310   1 
SimSMSOff                                                        -1.92946 0.702611 -1.731977    15  310   2 
SimSMSOn                                                         -1.92946 0.702611 -1.731977    15  310   1 
SimUFCOff                                                        -1.96862 0.476684 -1.590015    15  310   2 
SimUFCOn                                                         -1.96862 0.476684 -1.590015    15  310   1 
SimGPSOff                                                        -1.91503 -0.323322 -1.760435    15  310   2 
SimGPSOn                                                         -1.91503 -0.323322 -1.760435    15  310   1 
SimDLOff                                                         -1.96460 0.349748 -1.583429    15  310   2 
SimDLOn                                                          -1.96460 0.349748 -1.583429    15  310   1 
SimINSDec                                                        0.48882 -1.296736 -2.021864    15  125   2 w
SimINSInc                                                        0.48882 -1.296736 -2.021864    15  125   1 w
SimExtFuelTrans                                                  -0.29863 1.601701 -1.890783    15  311   2 
SimExtFuelTrans                                                  -0.29863 1.601701 -1.890783    15  317   1 
SimIFFMasterDec                                                  -0.59141 -1.397546 -1.928065    15  115   2 
SimIFFMasterInc                                                  -0.59141 -1.397546 -1.928065    15  115   1 
SimIFFCodeSwitchZero                                              -0.58498 -1.131418 -1.989125    15  115   2 w
SimIFFCodeSwitchHold                                              -0.58498 -1.131418 -1.989125    15  115   1 w
SimIFFEnableOff                                                  -0.46592 -1.168893 -2.009344    15  115   2 
SimIFFEnableM1M3                                                 -0.46592 -1.168893 -2.009344    15  115   1 
SimIFFMode4MonitorOff                                            -0.47224 -1.453712 -1.946429    15  115   2 
SimIFFMode4MonitorAud                                            -0.47224 -1.453712 -1.946429    15  115   1 
SimDecAirSource                                                  -0.24103 -1.671424 -1.876863    15  115   2 w
SimIncAirSource                                                  -0.24103 -1.671424 -1.876863    15  115   1 w
SimInteriorLightCCW                                              0.28568 -1.725659 -1.918459    15  115   2 w
SimInteriorLightCW                                               0.28568 -1.725659 -1.918459    15  115   1 w
SimInstrumentLightCCW                                            -0.04041 -1.644757 -1.917975    15  115   2 w
SimInstrumentLightCW                                             -0.04041 -1.644757 -1.917975    15  115   1 w
SimStepFormationLightsDown                                       0.53541 -1.809526 -1.874217    15  115   2 w
SimStepFormationLightsUp                                         0.53541 -1.809526 -1.874217    15  115   1 w
SimAuxComBackup                                                  -0.07819 1.283543 -2.015141    15  116   2 w
SimAuxComUFC                                                     -0.07819 1.283543 -2.015141    15  116   1 w
SimLandingLightDec                                               -1.61033 1.364158 -1.813667    15  123   2 8
SimLandingLightInc                                               -1.61033 1.364158 -1.813667    15  123   1 8
SimWarnReset                                                     -1.72610 0.348275 -2.060407    15  121   1 
SimILSOff                                                        -0.80277 -1.292278 -1.925910    15  116   2 
SimILSOn                                                         -0.80277 -1.292278 -1.925910    15  116   1 
SimSeatDown                                                      -0.00291 -1.811285 -1.594278    15  313   2 
SimSeatUp                                                        -0.00291 -1.811285 -1.594278    15  312   1 
SimIFFBackupM1Digit1Dec                                          -0.27736 -1.180980 -2.021693    15  312   2 w
SimIFFBackupM1Digit1Inc                                          -0.27736 -1.180980 -2.021693    15  312   1 w
SimIFFBackupM1Digit2Dec                                          -0.27736 -1.220155 -2.012339    15  312   2 w
SimIFFBackupM1Digit2Inc                                          -0.27736 -1.220155 -2.012339    15  312   1 w
SimIFFBackupM3Digit1Dec                                          -0.27736 -1.256360 -2.003447    15  312   2 w
SimIFFBackupM3Digit1Inc                                          -0.27736 -1.256360 -2.003447    15  312   1 w
SimIFFBackupM3Digit2Dec                                          -0.27789 -1.299905 -1.992100    15  312   2 w
SimIFFBackupM3Digit2Inc                                          -0.27789 -1.299905 -1.992100    15  312   1 w
