# Revised 23th January 2024 by Micro (Temporary development version).
# Added/edited frags and comms data for new 4.38 Airports, Entry sorting
#
# File format is as follows:
#
# <campaign ID> <tacan ch#> <tacan band> <callsign> <range> <tacan_type> \
# <tower_freq_UHF> <tower_freq_VHF> <runway1_ils_freq> <runway2_ils_freq> <runway3_ils_freq> \
# <runway4_ils_freq> <OPS_freq_UHF> <GROUND_freq_UHF> <APPROACH_freq_UHF> <LSO_freq_UHF> <ATIS_freq_VHF>
# <TOWER_FRAG> <GROUND FRAG> <APPROACH FRAG> <ATIS STATION FRAG>
# 
# Anshan Airbase (ZYAS)
942 001 X 36 0 1 280400 118300 0 0 0 0 315250 282600 278600 0 122550 2545 2453 2499 36
# 
# Hiroshima Intl Airport (RJOA)
3300 001 X 53 0 1 357650 118600 10880 0 10910 10930 314625 299300 392625 0 127250 3381 3382 3380 53
# 
# Hwangju
1776 001 X 13 0 1 337600 122400 0 0 0 0 362525 338400 335200 0 124100 2522 2430 2476 13
# 
# Hwangsuwon Airbase
534 001 X 44 0 1 368500 126300 0 0 0 0 360000 312600 344300 0 123550 2553 2461 2507 44
# 
# Hyon-ni Airbase
952 001 X 30 0 1 242900 118550 0 0 0 0 298200 241900 230500 0 124325 2539 2447 2493 30
# 
# Incheon Intl Airport (RKSI)
3298 076 X 37 70 1 231800 118200 11190 10890 10910 10930 0 266925 293225 0 128450 3343 3344 3342 37
# 
# Iwami Airport (RJOW)
51 057 X 46 150 1 225625 126200 10970 10870 0 0 256000 236800 279200 0 127200 2661 2659 2660 46
# 
# Iwakuni MCAS (RJOI)
3273 126 X 49 100 1 299750 123800 11015 11015 0 0 335700 321300 331400 0 128400 3283 3284 3282 49
# 
# Iwon Airbase
962 001 X 29 0 1 234400 122400 0 0 0 0 300600 240600 228900 0 125400 2538 2446 2492 29
# 
# Jungwon AB (RKTI)
930 005 X 39 70 1 230150 126200 11130 11130 0 0 234950 275900 306700 0 135600 3286 3287 3285 39
# 
# Kaechon Airbase
973 001 X 23 0 1 350000 127500 0 0 0 0 395500 333100 340800 0 123850 2532 2440 2486 23
# 
# Kaiyuan-Tieling Airbase (ZYKT)
3334 069 X 61 80 1 226500 117750 0 0 0 0 0 226475 226575 0 125050 3425 3426 3424 61
# 
# Koksan Airbase
949 001 X 31 0 1 318200 127700 0 0 0 0 314800 320200 319200 0 124400 2540 2448 2494 31
# 
# Kuum-ni Airbase
1858 001 X 10 0 1 388700 128000 0 0 0 0 320900 350200 380600 0 124200 2519 2427 2473 10
# 
# Kwail Airbase
945 001 X 33 0 1 349400 125900 0 0 0 0 368450 350000 349600 0 125300 2542 2450 2496 33
# 
# Laoohutun Airbase (ZYLN)
3331 070 X 62 80 1 226675 118000 0 0 0 0 0 226600 226700 0 126000 3428 3429 3427 62
# 
# Liaoyang Airbase (ZYLY)
3328 071 X 63 80 1 226875 118050 0 0 0 0 0 226800 226900 0 127000 3431 3432 3430 63
# 
# Manpo Airbase
3101 001 X 1 0 1 242400 130050 0 0 0 0 326700 262650 262400 0 124500 2510 2418 2464 1
# 
# Mirim Airbase
971 001 X 35 0 1 225300 128650 0 0 0 0 290500 225100 225200 0 123425 2534 2442 2488 25
# 
# Muan Intl Airport (RKJB)
3299 047 X 3 70 1 228250 118250 11190 10890 0 0 0 231700 240000 0 127425 3390 3391 3389 3
# 
# Onchon Airbase
946 001 X 32 0 1 302400 129100 0 0 0 0 314800 300600 301700 0 125200 2541 2449 2495 32
# 
# Orang AB
2506 001 X 9 0 1 264000 133000 0 0 0 0 304600 263100 244300 0 123200 2518 2426 2472 9
# 
# Osan AB (RKSO)
1784 001 X 11 0 1 308800 122100 11130 11130 0 0 272700 253700 306300 0 132125 2520 2428 2474 11
# 
# Panghyon Airbase
1220 001 X 17 0 1 270800 120600 0 0 0 0 360200 271600 268600 0 125100 2526 2434 2480 50
# 
# Pohang AB (RKTH)
3096 033 X 7 80 1 236600 118050 0 11090 0 0 317375 275400 232400 0 127400 2516 2424 2470 7
# 
# Poyma Regional
964 054 X 28 70 1 244400 123800 0 0 0 0 347400 240650 264400 0 124650 2537 2445 2491 28
# 
# Pukchang-up Airbase
3098 001 X 5 0 1 264900 128200 0 0 0 0 382500 265500 265100 0 123600 2514 2422 2468 5
# 
# Pulandian Airbase (ZYPD)
3321 079 X 64 80 1 227250 118050 0 0 0 0 0 227200 227300 0 128050 3434 3435 3433 64
# 
# Pyeongtaek AAF (RKSG)
924 019 X 42 70 1 257800 122500 0 10875 0 0 294100 229700 363100 0 128250 2551 2459 2505 42
# 
# Sacheon AB (RKPS)
3097 001 X 6 0 1 305400 130200 10810 11150 0 0 225475 275800 317425 0 126625 2515 2423 2469 6
# 
# Samjiyon-up Airbase
3100 050 X 2 100 1 299100 131800 0 0 0 0 318500 298100 300250 0 125000 2702 2419 2465 2
# 
# Sanphuzen Liyoufangcun Airport (ZYPZ)
3552 080 X 65 80 1 227600 118075 0 0 0 0 0 227500 227725 0 129000 3437 3438 3436 65
# 
# Seosan AB (RKTP)
921 073 X 43 70 1 353100 126750 0 0 11150 11010 318100 275800 253950 0 130300 3330 3331 3329 43
# 
# Seoul AB (RKSM)
1484 001 X 15 0 1 236600 126200 10895 0 11090 0 225775 276200 363800 0 126475 2524 2432 2478 15
# 
# Shenyang Beiling Airbase (ZYBG)
3329 084 X 52 150 1 227875 118125 0 0 0 0 0 227850 227900 0 130025 3440 3441 3439 52
# 
# Shenyang Dongta Airbase (ZYYY)
3330 088 X 66 80 1 228025 118150 0 0 0 0 0 227950 228075 0 131000 3443 3444 3442 66
# 
# Shenyang Yuhong Airport (ZYSQ)
12 089 X 67 80 1 228200 118200 0 0 0 0 0 228100 228250 0 132000 3446 3447 3445 67
# 
# Sondok Airbase
969 001 X 27 0 1 343800 126600 0 0 0 0 362150 340300 342600 0 123700 2536 2444 2490 27
# 
# Sunan Intl Airport (ZKPY)
1398 051 X 16 150 1 264000 133000 10990 10950 11030 0 320425 262500 265000 0 124800 2525 2433 2479 16
# 
# Sunchon Airbase (ZKSC)
972 001 X 24 0 1 253100 124000 0 0 0 0 360100 256200 254800 0 123100 2533 2441 2487 24
# 
# Suwon AB (RKSW)
1780 022 X 12 70 1 366000 126200 10850 0 0 0 225675 275700 306400 0 126425 2521 2429 2475 12
# 
# Taechon Airbase
974 001 X 22 0 1 275500 119050 0 0 0 0 392100 260400 268900 0 124700 2531 2439 2485 22
# 
# Taetan Airbase
944 001 X 34 0 1 288700 117300 0 0 0 0 330450 290300 284700 0 124900 2543 2451 2497 34
# 
# Taoxian Airbase (ZYTX)
3326 092 X 68 80 1 228400 118100 11030 11050 0 0 0 228350 228475 0 127450 3449 3450 3448 68
# 
# Toksan Airbase
970 001 X 26 0 1 324800 124600 10960 10960 0 0 384300 340700 331600 0 123000 2535 2443 2489 26
# 
# Tonghua Sanyuanpu Airport (ZYTN)
11 093 X 69 80 1 229000 118275 0 0 0 0 0 228525 229050 0 133050 3452 3453 3451 69
# 
# Tsushima Intl Airport (RJDT)
3294 051 Y 0 150 1 231900 126200 10870 0 0 0 0 230900 240125 0 124325 3384 3385 3383 0
# 
# Uiju Airbase (ZKUJ)
3099 055 X 4 100 1 372000 136000 11000 11040 0 0 337100 370600 372550 0 123300 2513 2421 2467 4
# 
# Weihai Dashuibo Airport (ZSWH)
3327 097 X 70 80 1 229150 118350 0 0 0 0 0 229100 229250 0 134000 3455 3456 3454 70
# 
# Wonju AB (RKNW)
999 039 X 141 70 1 265500 126200 11010 11150 0 0 225575 277800 292600 0 128600 3327 3328 3326 47
# 
# Yangyang Intl Airport (RKNY)
3242 001 X 45 0 1 240350 118850 0 10930 0 0 0 280125 241600 0 128825 3254 3255 3253 45
# 
# Yamaguchi-Ube Airport (RJDC)
3297 045 X 41 150 1 260200 126200 0 11010 0 0 295375 265800 323750 0 118025 3387 3388 3386 41
# 
# Yanji Airbase (ZYYJ)
3333 099 X 71 80 1 229350 130000 10870 10930 0 0 0 229300 229525 0 135000 3458 3459 3457 71
# 
# Yecheon AB (RKTY)
928 001 X 40 0 1 269500 124350 10930 0 0 0 236075 234500 229350 0 135800 2549 2457 2503 40
# 
# Yingkou Langqi Airport (ZYYK)
3553 100 X 72 80 1 229625 118450 0 0 0 0 0 229575 229800 0 134050 3461 3462 3460 72
# 
# Hoeyang SE Highway Strip
951 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Kilchu Highway Strip
2516 001 X 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Kojo Highway Strip
959 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Koksan Highway Strip
950 001 X 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Kumi Highway Strip
927 001 X 32766 0 1 236600 122600 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Kuktong Airbase
3103 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Kwaksan Airstrip
976 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Okpyong-Ni Airstrip
965 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Panghyon Airstrip
975 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Singal Highway Strip
940 001 X 32766 0 1 233800 122800 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Songwhan Highway Strip
947 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Sugam-Ni Airstrip
960 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Tangch'on Highway Strip
961 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Taebukpo-ri Airstrip
955 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Yonghung Highway Strip
963 001 X 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Yongju Highway Strip
929 001 X 32766 0 1 233800 122800 0 0 0 0 0 0 0 0 0 0 0 0 1
# 
# Chinese Carrier - CV-16 Liaoning
3254 014 X 32766 150 1 272200 0 0 0 10830 0 272500 272300 272100 272200 0 0 0 0 1
# 
# Russia Carrier 063 - Kuznetsov
3251 013 X 32766 150 1 363200 0 0 0 11110 0 363500 363300 363100 363200 0 0 0 0 1
# 
# US Carrier 70 - Vinson
3248 010 X 32766 150 1 270200 0 0 0 11170 0 270500 270300 270100 270200 0 0 0 0 1
# 
# US Carrier 71 - Roosevelt
3249 011 X 32766 150 1 271200 0 0 0 11010 0 271500 271300 271100 271200 0 0 0 0 1
# 
# US Carrier 65 - Enterprise
3250 012 X 32766 150 1 265200 0 0 0 10855 0 265550 265300 265100 265200 0 0 0 0 1
# 
# US LHD 1 - WASP
3256 015 X 32766 150 1 268200 0 0 0 11180 0 268500 268300 268100 268200 0 0 0 0 1
# 
# US LHD 2 - WASP
3343 016 X 32766 150 1 369200 0 0 0 11185 0 369500 369300 369100 369200 0 0 0 0 1
# 
# Anyang VORTAC (SEL)
3252 102 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Cheongju VOR/DEM (CHO)
3440 027 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Dandong VOR/DME (DDG)
3432 086 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Dahushan VOR/DME (DHN)
3431 112 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Dalsung VORTAC (TGU)
3445 059 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Donchon VOR/DME (DOC)
3444 112 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Gimhae VOR/DME (KMH)
3447 085 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Gwangju VOR/DME (KWJ)
3448 088 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Hongo VOR/DME (HGE)
3426 126 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Iwakuni TACAN (NEU)
3427 035 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Izumo VOR/DME (XZE)
3425 081 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Kunsan VORTAC (KUZ)
3443 075 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Kuga VORTAC (IWC)
3428 090 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Matsuyama VOR/DME (MPE)
3430 110 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Songtan VORTAC (SOT) 116X
3439 116 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Pohang (Navy) VORTAC (NPH)
3442 033 X 1 250 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Sacheon VOR/DME (SAC)
3450 098 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Seoul VOR/DME (KSM)
3437 035 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Suoh VOR/DEM (SWE)
3429 085 Y 1 300 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Weihai VOR/DME (WEH)
3433 105 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Yangyang VOR/DME (YAG)
3434 043 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Yecheon VOR/DME (CUN)
3441 095 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# Yeosu VOR/DME (YSU) 104X
# 
3451 104 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# Busan VORTAC (PSN) 87X
# 
3449 087 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# Ulsan VOR/DME (USN) 51X
# 
3446 051 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# Sokcho VORTAC (SCH) 47X
# 
6929 047 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Gangwon VOR/TAC (KAE) 103X
3436 103 X 1 150 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Yangju VOR/DME (YJU)
3435 096 X 1 80 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
# 
# Icheon VOR (inactive)
3438 001 X 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
