// TORNADO COCKPIT
// Original author: @qawa
// Updated by @Frederf and @Gadfly (May 2022/BMS 4.36)

// BELOW HUD
AFTriggerReverseThrust -1.1 1.05 -0.92200077 30 310 1  
SimEpuUp -1.16321 -0.84864986 -1.3700739 30 310 1  
SimEpuDown -1.16321 -0.84864986 -1.3700739 30 310 2  

// RIGHT PANEL
AFAlternateGear -1.05402 1.441861 -1.406835 40 117 1  
AFAlternateGearReset -1.05402 1.441861 -1.406835 40 117 2  
AFCanopyClose -0.10581 -1.106325 -1.167178 65 321 1  
AFCanopyOpen -0.40581 -1.106325 -1.167178 65 321 1  
SimAirSourceNorm 0.35078 -1.291084 -1.816883 45 128 1 w 
SimAirSourceOff 0.35078 -1.291084 -1.816883 45 128 2 w 
SimAntiIceDown 0.61 -1.3800001 -1.816883 30 129 2  
SimAntiIceMid 0.61 -1.3800001 -1.816883 30 129 1  
SimAntiIceUp 0.61 -1.51 -1.816883 30 129 1  
SimAntiIceDown 0.61 -1.51 -1.816883 30 129 2  
SimAVTRSwitchDown -0.56345 -0.847828 -1.811494 30 313 2  
SimAVTRSwitchUp -0.56345 -0.847828 -1.811494 30 313 1  
SimCMSDown 0.17595 -0.853027 -1.875772 30 313 1  
SimCMSRight 0.17595 -0.853027 -1.875772 30 313 2  
SimDecFuelPump -0.3613 -1.255654 -1.759864 40 124 1 w 
SimEcmPowerOn 0.18843 -1.009463 -1.850238 30 313 1  
SimEcmPowerOff 0.18843 -1.009463 -1.850238 30 313 2  
SimStepAnticolModeUp 1.09538 -1.672086 -1.829185 30 313 1  
SimStepAnticolModeDown 1.09538 -1.672086 -1.829185 30 313 2  
SimExtlMasterInc 1.02649 -1.673764 -1.8228 30 313 1  
SimExtlMasterDec 1.02649 -1.673764 -1.8228 30 313 2  
SimLightsFlash 0.70921 -1.674984 -1.794497 30 313 1  
SimLightsSteady 0.70921 -1.674984 -1.794497 30 313 2  
SimWingLightInc 0.775 -1.672861 -1.800684 30 313 1  
SimWingLightDec 0.775 -1.672861 -1.800684 30 313 2  
SimFuelDoorClose -0.57132 -1.268208 -1.739129 30 311 2  
SimFuelDoorOpen -0.57132 -1.268208 -1.739129 30 311 1  
SimFuelTransNorm -0.32582 -1.476465 -1.725398 30 313 1  
SimFuelTransWing -0.32582 -1.476465 -1.725398 30 313 2  
SimIFFMasterDec -0.2 -1.55 -1.8 45 124 2 w 
SimIFFMasterInc -0.2 -1.55 -1.8 45 124 1 w 
SimIncFuelPump -0.3613 -1.255654 -1.759864 40 124 2 w 
SimInstrumentLightCCW 0.372 -1.056294 -1.829368 35 116 2 w 
SimInstrumentLightCW 0.372 -1.056294 -1.829368 35 116 1 w 
SimInteriorLightCCW 0.34 -0.87 -1.83 35 116 2 w 
SimInteriorLightCW 0.34 -0.87 -1.83 35 116 1 w 
SimMainPowerBatt -0.34037 -1.010925 -1.803398 30 129 1  
SimMainPowerBatt -0.33742 -1.080355 -1.791834 30 129 1  
SimMainPowerBatt -0.29647 -0.926049 -1.821741 30 313 2  
SimMainPowerBatt -0.2965 -0.83687 -1.836927 30 313 2  
SimMainPowerMain -0.2965 -0.83687 -1.836927 30 313 1  
SimMainPowerMain -0.29647 -0.926049 -1.821741 30 313 1  
SimMainPowerOff -0.33742 -1.080355 -1.791834 30 129 2  
SimMainPowerOff -0.34037 -1.010925 -1.803398 30 129 2  
SimMalIndLights 1.18532 -1.395649 -1.873082 30 313 1  
SimMalIndLightsOFF 1.18532 -1.395649 -1.873082 30 313 2  
SimSeatOff -0.85 -1.29 -1.73 30 315 2  
SimSeatOn -0.85 -1.29 -1.73 30 315 1  
SimTACANAATR -0.70092 -1.062798 -1.762415 40 128 2  
SimTACANTR -0.70092 -1.062798 -1.762415 40 128 1  
SimMasterFuelOn -0.6557 -1.363815 -1.715373 30 129 1  
SimMasterFuelOff -0.6557 -1.363815 -1.715373 30 129 2  
SimSeatUp -0.05999997 -1.7299998 -1.8 30 124 1  
SimSeatDown -0.05999997 -1.7299998 -1.8 30 124 2  
SimEpuGenTest 0.7149996 -0.84000003 -1.83 35 313 1  

// LEFT PANEL
AFDecFlap -0.24573 1.521992 -1.695002 30 129 1  
AFIncFlap -0.25384 1.571954 -1.686816 30 129 1  
SimToggleTFR 0.35095 1.273487 -1.798935 30 126 1  
SimAuxComBackup 0.82694 -1.477564 -1.827287 40 128 2 w 
SimAuxComUFC 0.82694 -1.477564 -1.827287 40 128 1 w  
SimBupUhfFuncDec 0.96749 1.357176 -1.819282 30 115 2 w 
SimBupUhfFuncInc 0.96749 1.357176 -1.819282 30 115 1 w 
SimBupUhfModeDec 0.88664 1.515264 -1.798778 30 115 2 w 
SimBupUhfModeInc 0.88664 1.515264 -1.798778 30 115 1 w 
SimCATI 0.17657 1.501812 -1.748072 30 126 1  
SimCATIII 0.17657 1.501812 -1.748072 30 126 2  
SimCycleBandAuxComDigit -0.76104 -0.988171 -1.751859 30 120 2  
SimCycleCenterAuxComDigit -0.73507 -0.815042 -1.783644 30 120 2  
SimCycleLeftAuxComDigit -0.73507 -0.815042 -1.783644 30 120 1  
SimCycleRadioChannel 0.90012 1.411016 -1.80452 30 115 1 w 
SimCycleRightAuxComDigit -0.76104 -0.988171 -1.751859 30 120 1  
SimDecRadioChannel 0.90012 1.411016 -1.80452 30 115 2 w 
SimFLCSReset 0.75754976 1.0343848 -1.789727 30 126 1  
SimICPCom1 0.83182 1.490094 -1.786145 30 120 1  
SimICPCom2 0.83181 1.271693 -1.82175 30 120 1  
SimICPCrus 1.13651 1.339102 -1.854478 25 120 1  
SimICPDEDDOWN 1.25086 1.259637 -1.887697 25 313 2  
SimICPDEDSEQ 1.14101 1.441565 -1.837456 25 120 1  
SimICPDEDUP 1.25086 1.259637 -1.887697 25 313 1  
SimICPEIGHT 1.13382 1.289665 -1.862651 25 120 1  
SimICPEnter 1.18864 1.441563 -1.841073 25 120 1  
SimICPLIST 1.31806 1.263633 -1.8925 30 128 2  
SimICPMark 1.18865 1.287843 -1.867122 25 120 1  
SimICPNav -1.1594 0.149032 -0.400708 30 115 1  
SimICPNext 1.08708 1.441569 -1.833362 25 120 1  
SimICPNINE 1.08171 1.289615 -1.858705 25 120 1  
SimICPPrevious 1.08708 1.441569 -1.833362 25 120 2  
SimICPResetDED 1.14101 1.441565 -1.837456 25 120 2  
SimICPSIX 1.0835 1.33996 -1.850309 25 120 1  
SimICPStpt 1.18863 1.339123 -1.85843 25 120 1  
SimICPTHREE 1.08439 1.393016 -1.841385 25 120 1  
SimICPTILS 1.18867 1.392958 -1.849311 25 120 1  
SimICPZERO 1.13113 1.236617 -1.871437 25 120 1  
SimICPALOW 1.13835 1.391147 -1.845799 25 120 1  
SimICPCLEAR 1.18864 1.441563 -1.841073 25 120 2  
SimILSDown 0.675 0.97 -1.846226 20 116 2 w 
SimILSUp 0.675 0.97 -1.846226 20 116 1 w 
SimINSDec 1.26148 1.335441 -1.876004 40 125 2 w 
SimINSInc 1.26148 1.335441 -1.876004 40 125 1 w 
SimJfsStartDown -0.82812 1.085 -1.725 25 319 2  
SimJfsStartMid -0.82812 1.19 -1.7248 25 320 1  
SimJfsStartUp -0.82812 1.085 -1.725 25 319 1  
SimLeftHptOff 0.9396 1.1248 -1.887071 40 313 2  
SimLeftHptOn 0.9396 1.1248 -1.887071 40 313 1  
SimLeftAPMid 0.20265 1.400205 -1.768146 30 126 1  
SimLeftAPUp 0.20355 1.274385 -1.789727 30 126 1  
SimLeftAPDown 0.20446 1.336383 -1.778367 30 126 1  
SimRightAPUp 0.28086 1.33818 -1.782273 30 126 1  
SimRightAPDown 0.27905 1.401105 -1.7773116 30 126 1  
SimRightAPMid 0.27996 1.272548 -1.792573 30 126 1  
SimRightHptOff 0.94096 0.95881 -1.914246 40 313 2  
SimRightHptOn 0.94096 0.95881 -1.914246 40 313 1  
SimStepComm1VolumeDown 0.55318 0.925661 -1.859714 20 116 2 w 
SimStepComm1VolumeUp 0.55318 0.925661 -1.859714 20 116 1 w 
SimStepComm2VolumeDown 0.55411 0.874348 -1.868154 20 116 2 w 
SimStepComm2VolumeUp 0.55411 0.874348 -1.868154 20 116 1 w 
SimStepIntercomVolumeDown 0.5541 1.12 -1.836203 25 116 2 w 
SimStepIntercomVolumeUp 0.5541 1.12 -1.836203 25 116 1 w 
SimStepMissileVolumeDown 0.5541 1.070323 -1.836203 20 116 2 w 
SimStepMissileVolumeUp 0.5541 1.070323 -1.836203 20 116 1 w 
SimStepThreatVolumeDown 0.67901 1.070361 -1.846226 20 116 2 w 
SimStepThreatVolumeUp 0.67901 1.070361 -1.846226 20 116 1 w 
SimThrottleIdleDetentBack -0.66756 1.335981 -1.73269 45 117 2  
SimThrottleIdleDetentForward -0.66756 1.335981 -1.73269 45 117 1  
SimManualFlyupEnable 0.44495985 1.5425481 -1.792573 30 311 1  
SimManualFlyupDisable 0.44495985 1.5425481 -1.792573 30 311 2  
SimF18ThrottleATC 0.120459825 1.336383 -1.778367 30 126 1  

// AVIONICS / TAKEOFF PANEL / EWR / NAV
SimDLOn -0.85709 0.027944 -2.084023 30 129 1  
SimDLOff -0.85709 0.027944 -2.084023 30 129 2  
SimEWSChaffPower -1.06021 -0.138696 -1.67556 30 126 1  
SimEWSFlarePower -1.05974 0.190811 -1.675876 30 126 1  
SimEWSJammerPower -1.03606 -0.029946 -1.723263 30 126 1  
SimEWSModeAuto -1.00186 -0.137712 -1.787765 30 126 1  
SimEWSModeMan -0.99734 0.191786 -1.787765 30 126 1  
SimEWSModeStby -0.99551 0.031567 -1.795303 30 126 1  
SimEWSProgFour -1.12886 -0.14037 -1.549392 30 126 1  
SimEWSProgOne -1.12886 0.002339 -1.549392 30 126 1  
SimEWSProgThree -1.12886 -0.0935 -1.549392 30 126 1  
SimEWSProgTwo -1.12886 -0.045201 -1.549392 30 126 1  
SimEWSRWRPower -1.03678 0.090345 -1.723809 30 126 1  
SimFCCOn -0.9178 0.128175 -1.970299 30 129 1  
SimFCCOff -0.9178 0.128175 -1.970299 30 129 2  
SimFCROn -0.91863 -0.078889 -1.968748 30 129 1  
SimFCROff -0.91863 -0.078889 -1.968748 30 129 2  
SimGPSOn -0.85709 -0.078889 -2.084023 30 129 1  
SimGPSOff -0.85709 -0.078889 -2.084023 30 129 2  
SimLaserArmOn -0.7946 0.129376 -2.201076 30 129 1  
SimLaserArmOff -0.7946 0.129376 -2.201076 30 129 2  
SimMFDOn -0.79437 -0.079489 -2.201518 30 129 1  
SimMFDOff -0.79437 -0.079489 -2.201518 30 129 2  
SimOxySupplyOff 0.51 -1.25 -1.816883 30 129 2  
SimOxySupplyOn 0.51 -1.25 -1.816883 30 129 1  
SimRFSwitchDown -1.08604 0.032981 -1.65516 30 313 2  
SimRFSwitchUp -1.08604 0.032981 -1.65516 30 313 1  
SimRwrPower -1.03724 0.030882 -1.723352 30 126 1  
SimSMSOn -0.91804 0.026744 -1.969858 30 129 1  
SimSMSOff -0.91804 0.026744 -1.969858 30 129 2  
SimStepHSIMode -1.11302 0.175277 -1.545083 30 115 1  
SimUFCOn -0.85579 0.129376 -2.086458 30 129 1  
SimUFCOff -0.85579 0.129376 -2.086458 30 129 2  
SimProbeHeatMoveUp -0.7946 0.029375993 -2.201076 30 129 1  
SimProbeHeatMoveDown -0.7946 0.029375993 -2.201076 30 129 2  
